55  360000  7970000
55	364757	7959052
55	364779	7958716
58	364722	7958379
41	364685	7957884
54	364631	7957132
60	364634	7956638
67	364876	7956303
75	365276	7955950
78	365631	7955710
95	366029	7955688
93	366298	7955621
98	366538	7955464
108	366783	7955352
112	367022	7955240
122	367312	7955054
138	367652	7954908
136	367931	7954821
154	368370	7954567
143	368810	7954333
153	369268	7954257
184	369647	7954141
158	369945	7954098
175	370344	7953987
180	370803	7953891
182	371161	7953894
197	371480	7953758
207	371943	7953642
195	372217	7953604
200	372496	7953547
209	372935	7953411
217	373294	7953255
227	373853	7953022
236	374391	7952847
248	374830	7952712
297	375308	7952616
263	375547	7952499
272	375847	7952303
275	376048	7951988
289	376429	7951615
338	376789	7951321
303	377108	7951164
316	377987	7950656
345	378346	7950441
325	378630	7950302
326	378884	7950266
346	379330	7950138
360	379723	7949817
363	380022	7949641
365	380380	7949643
376	380824	7949490
376	381111	7949220
389	381405	7948814
391	381603	7948607
399	381906	7948545
399	382277	7948547
412	382541	7948497
430	382858	7948321
428	383115	7948137
427	383335	7947961
438	383562	7947771
440	383834	7947667
447	384112	7947699
450	384400	7947750
453	384729	7947722
460	385117	7947606
486	385766	7947205
496	386126	7946930
505	386664	7946656
514	387222	7946501
520	387422	7946345
527	387701	7946208
535	388001	7946051
562	388319	7945984
552	388617	7945996
553	388796	7946056
561	389115	7945999
566	389473	7945862
571	389811	7945884
587	390308	7946025
594	390845	7946028
618	391442	7945893
622	391721	7945846
626	391979	7945956
632	392197	7946016
634	392456	7945998
644	392655	7945999
653	392993	7945942
663	393412	7945667
670	393751	7945491
702	394448	7945377
721	395064	7945538
716	395620	7945660
741	396355	7945842
760	396911	7946003
764	397348	7946005
790	397807	7945870
785	398146	7945674
797	398624	7945518
799	399161	7945541
833	399478	7945740
874	400054	7945802
851	400572	7945667
873	401050	7945491
876	401408	7945454
892	401767	7945278
889	401888	7945081
912	402266	7945003
909	402764	7944907
916	403142	7944830
930	403558	7945089
940	403936	7945170
939	404433	7945113
968	404870	7945155
972	405288	7945216
996	405685	7945278
1008	406302	7945182
1017	406800	7945046
1014	407058	7945047
