360490.1631	7956583.579	-0.48974609
360505.6135	7956591.143	-3.84515381
360521.064	7956598.707	-7.20053101
360536.5145	7956606.271	-10.55587769
360551.9649	7956613.834	-13.9112854
360567.4153	7956621.398	-17.2666626
360582.8658	7956628.962	-20.62207031
360598.3163	7956636.526	-23.97741699
360613.7667	7956644.089	-25.65512085
360629.2171	7956651.653	-29.01046753
360644.6676	7956659.217	-30.6882019
360660.118	7956666.781	-32.36590576
360675.5685	7956674.345	-33.20474243
360691.019	7956681.908	-35.72128296
360706.4694	7956689.472	-37.3989563
360721.9199	7956697.036	-40.7543335
360737.3703	7956704.6	-43.27084351
360752.8208	7956712.163	-49.14276123
360768.2712	7956719.727	-55.85357666
360783.7216	7956727.291	-63.40316772
360799.1721	7956734.855	-71.79165649
360814.6225	7956742.418	-81.85778809
360830.073	7956749.982	-96.11813354
360845.5234	7956757.546	-107.8619385
360860.9739	7956765.11	-115.4115906
360876.4244	7956772.674	-122.122345
360891.8749	7956780.237	-127.1553955
360911.1879	7956789.692	-133.0273438
360915.0505	7956791.583	-136.3826904
360926.6383	7956797.256	-138.0603943
360942.0888	7956804.82	-142.2546387
360957.5392	7956812.383	-147.2876892
360972.9897	7956819.947	-153.159668
360988.4402	7956827.511	-160.709259
361003.8905	7956835.075	-169.0976563
361019.341	7956842.638	-177.4861145
361034.7915	7956850.202	-185.8746033
361050.242	7956857.766	-193.4241943
361065.6924	7956865.33	-200.9738159
361081.1429	7956872.893	-211.8787842
361104.3186	7956884.239	-232.8499146
361119.769	7956891.803	-245.4326019
361135.2195	7956899.367	-258.854126
361150.6698	7956906.93	-269.7591248
361166.1203	7956914.494	-284.0194702
361181.5708	7956922.058	-294.9244385
361197.0213	7956929.622	-304.9906006
361212.4717	7956937.186	-316.734436
361224.0595	7956942.858	-325.961731
361227.9221	7956944.749	-329.3171387
361239.51	7956950.422	-329.3171387
361254.9605	7956957.986	-330.994812
361270.4109	7956965.55	-332.6725159
361285.8613	7956973.113	-332.6725159
361301.3118	7956980.677	-330.994812
361316.7622	7956988.241	-329.3171387
361332.2127	7956995.805	-326.8005676
361347.6632	7957003.369	-323.445221
361363.1135	7957010.932	-320.9286499
361378.564	7957018.496	-316.734436
361394.0145	7957026.06	-310.8625183
361409.465	7957033.624	-305.8294373
361424.9154	7957041.187	-299.1187134
361440.3658	7957048.751	-294.0856323
361455.8162	7957056.315	-287.3748474
361471.2668	7957063.879	-282.3417664
361486.7172	7957071.442	-278.147583
361502.1677	7957079.006	-273.9533386
361517.6181	7957086.57	-269.7591248
361533.0685	7957094.134	-267.2425842
361548.519	7957101.697	-263.887207
361563.9694	7957109.261	-259.6929627
361579.4199	7957116.825	-255.4987183
361594.8704	7957124.389	-252.982193
361610.3208	7957131.953	-250.4656525
361625.7713	7957139.516	-248.7879639
361641.2216	7957147.08	-246.2714233
361656.6721	7957154.644	-245.4326019
361672.1226	7957162.208	-241.2383728
361687.5731	7957169.771	-233.6887817
361703.0235	7957177.335	-226.9779968
361718.4739	7957184.899	-219.4283752
361733.9245	7957192.463	-208.523407
361749.3748	7957200.026	-196.7795715
361764.8254	7957207.59	-185.8746033
361780.2757	7957215.154	-180.002655
361795.7263	7957222.718	-176.6473084
361811.1767	7957230.282	-172.4530945
361826.6271	7957237.845	-169.9365234
361845.9402	7957247.3	-166.5811157
361861.3907	7957254.864	-164.9034729
361876.8411	7957262.428	-161.5480652
361892.2915	7957269.991	-159.8704224
361900.0168	7957273.773	-158.192688
361915.4673	7957281.337	-156.5149841
361930.9176	7957288.901	-154.8373108
361946.368	7957296.464	-153.9984741
361961.8186	7957304.028	-151.4819336
361977.269	7957311.592	-151.4819336
361992.7195	7957319.156	-148.1265259
362008.1699	7957326.72	-146.4488831
362023.6203	7957334.283	-146.4488831
362039.0708	7957341.847	-144.7711792
362054.5213	7957349.411	-143.0935059
362069.9718	7957356.975	-141.4157715
362085.4222	7957364.538	-139.7380981
362100.8727	7957372.102	-138.899231
362116.323	7957379.666	-136.3826904
362131.7735	7957387.23	-135.5438538
362147.2241	7957394.794	-133.8661804
362162.6744	7957402.357	-133.0273438
362178.1249	7957409.921	-132.1885376
362193.5754	7957417.485	-132.1885376
362209.026	7957425.049	-131.3496094
362224.4763	7957432.612	-130.5108032
362239.9266	7957440.176	-130.5108032
362255.3771	7957447.74	-128.8330689
362270.8276	7957455.304	-127.1553955
362286.2782	7957462.867	-127.1553955
362301.7285	7957470.431	-126.3165588
362317.1788	7957477.995	-125.4777222
362332.6293	7957485.559	-124.6388855
362348.0799	7957493.122	-123.8000488
362363.5304	7957500.686	-123.8000488
362378.9807	7957508.25	-122.122345
362394.4312	7957515.814	-122.122345
362409.8818	7957523.378	-120.4446716
362425.3321	7957530.941	-120.4446716
362440.7826	7957538.505	-118.7669678
362456.2329	7957546.069	-117.0892639
362471.6834	7957553.633	-116.2504273
362487.134	7957561.196	-115.4115906
362502.5843	7957568.76	-114.5727539
