109	366301	7953632
123	366003	7953599
113	365448	7954105
116	366119	7953652
122	365940	7953564
95	365815	7954006
120	365659	7953993
130	365874	7953743
124	365823	7953858
121	365333	7953934
77	365075	7954380
114	366298	7953688
121	365879	7953609
116	365353	7953915
108	366044	7953783
99	365931	7954029
100	366027	7953526
96	365481	7953847
100	365304	7953907
125	365600	7954017
109	365679	7954013
105	365470	7954083
96	365633	7953815
104	365719	7954001
102	365992	7953985
110	365860	7953933
90	365423	7953849
109	366072	7953788
131	365367	7954022
97	365230	7954230
127	365397	7954053
105	366384	7953773
94	365577	7953826
113	366215	7953748
125	365303	7954081
110	366389	7953734
130	365811	7953853
112	366216	7953627
123	365352	7954110
117	366103	7953689
113	366393	7953699
113	365460	7954098
104	366164	7953796
91	365825	7954032
133	365860	7953704
121	365374	7954112
110	365765	7953908
125	365568	7953900
117	366064	7953731
133	365875	7953786
116	365269	7954084
116	365424	7954096
100	365420	7953865
113	365451	7954122
94	365805	7953966
92	365282	7953900
125	365357	7954094
122	365941	7953797
100	365853	7953948
114	366110	7953721
104	366169	7953771
120	366005	7953724
124	366060	7953635
120	366079	7953601
120	366228	7953738
125	365712	7953863
124	365323	7954112
130	365401	7953987
132	365864	7953711
123	365590	7953887
101	365724	7954106
114	366304	7953651
103	366081	7953825
117	366095	7953704
126	365477	7954000
120	366016	7953710
128	365412	7953933
125	365861	7953675
109	365985	7953879
109	366057	7953576
130	365530	7953962
114	365462	7954055
109	366199	7953628
121	365401	7954117
123	365621	7953917
111	365433	7954069
99	365227	7954064
84	365208	7954334
122	365959	7953778
109	365419	7954133
102	365334	7954185
109	366081	7953564
122	365664	7953859
94	365802	7954001
110	366090	7953745
93	365864	7954021
131	365314	7954036
123	365304	7954142
100	366085	7953559
111	365753	7953782
102	365982	7953998
97	366009	7953930
105	365281	7953965
106	365523	7954115
99	365229	7954206
112	365267	7954133
94	365762	7954028
110	365807	7953907
128	365834	7953764
128	365891	7953835
99	365727	7953760
123	365909	7953757
127	365392	7954039
124	365341	7954116
106	365632	7954090
129	365550	7954015
128	365449	7953977
89	365151	7954282
116	366122	7953677
107	366009	7953814
121	365651	7953907
106	366040	7953852
106	366051	7953821
108	366038	7953771
124	366060	7953621
110	366021	7953856
116	365632	7953966
111	365756	7953784
114	366028	7953761
127	365870	7953839
130	365771	7953841
128	365987	7953608
109	366262	7953628
115	365644	7953970
124	365786	7953866
130	365813	7953846
106	366026	7953827
115	365991	7953832
126	366030	7953635
115	366136	7953626
95	365376	7953874
87	365181	7954342
100	366092	7953560
83	365181	7954414
131	365322	7954061
112	365260	7954062
110	365277	7954095
105	366020	7953996
129	365931	7953627
110	365847	7953920
100	365587	7954142
130	365341	7953987
114	366099	7953615
99	365226	7954194
108	365597	7954065
109	366076	7953583
127	365409	7954039
92	365214	7954234
120	365620	7954017
95	365655	7953784
94	365763	7954027
121	365946	7953847
125	365699	7953883
92	365247	7954033
106	365549	7954072
104	366194	7953770
100	365300	7954218
94	365757	7954011
125	365834	7953691
109	366276	7953615
109	365262	7953985
132	365566	7953975
121	365929	7953878
90	365213	7954136
122	366181	7953695
105	365274	7953962
123	365359	7954112
120	365493	7953880
122	365957	7953664
104	365729	7953941
99	365644	7953801
127	365389	7954042
122	365550	7953908
106	366132	7953613
127	365409	7954059
110	365257	7954101
128	365941	7953648
122	365667	7953868
83	365196	7954403
92	365780	7953993
124	365832	7953864
122	365947	7953578
115	365308	7953937
132	365870	7953733
118	365938	7953760
126	365889	7953811
128	365377	7953966
116	366326	7953680
90	365144	7954360
105	365488	7954097
126	365558	7953929
101	365575	7953834
126	365908	7953797
102	365497	7954102
102	365512	7954115
105	365908	7953967
121	365287	7954110
115	365753	7953917
126	365446	7953919
124	365636	7953860
131	365320	7954059
116	366273	7953694
107	365589	7953856
86	365148	7954384
115	366249	7953721
100	365263	7953944
106	366420	7953719
124	365398	7954071
109	365691	7954027
115	366116	7953636
131	365515	7953968
90	365148	7954318
83	365200	7954415
86	365192	7954229
109	365575	7954081
112	366311	7953719
87	365189	7954350
115	366122	7953627
121	365376	7954104
113	366163	7953744
107	365636	7954102
104	366149	7953773
109	365403	7954130
104	365979	7953900
124	365775	7953877
108	365712	7953919
119	366232	7953654
92	365243	7954003
117	365814	7953721
98	365746	7953994
118	366113	7953697
99	365908	7954037
122	365310	7953978
132	365800	7953827
127	365430	7954056
105	365470	7954077
105	365485	7954116
116	365348	7953916
119	365672	7953844
113	365451	7954101
105	365464	7954112
97	365746	7954082
103	365229	7954167
122	365294	7954027
112	365683	7953968
115	365826	7953896
110	366001	7953532
103	365987	7953934
101	366155	7953833
115	365827	7953901
120	366065	7953613
122	365963	7953670
100	366071	7953925
133	365822	7953782
105	365465	7954076
110	366127	7953766
89	365158	7954297
101	366177	7953818
86	365175	7954385
97	365579	7954148
122	365789	7953766
102	365699	7954052
120	365651	7953932
129	365918	7953636
89	365153	7954294
123	365614	7953917
111	366092	7953782
110	365995	7953841
109	365551	7954082
115	366146	7953637
108	366244	7953617
106	366136	7953787
128	365987	7953595
85	365085	7954342
120	366177	7953735
123	365599	7953867
104	366171	7953803
121	365639	7953893
124	365921	7953826
115	365641	7954054
117	366103	7953660
105	365956	7953963
95	365782	7953966
120	365506	7953887
130	365911	7953738
84	365220	7954350
124	365609	7953887
113	366049	7953562
102	365491	7954118
86	365177	7954232
127	365741	7953846
86	365190	7954197
126	365305	7954054
125	365536	7953928
85	365112	7954380
129	365563	7954027
111	365722	7953820
109	365697	7954082
100	365730	7954025
120	365604	7954043
110	366277	7953754
130	365341	7954034
128	365901	7953839
128	365458	7954025
115	365742	7953902
118	366019	7953570
126	365455	7953932
107	365588	7953832
104	366170	7953817
111	366094	7953791
94	365223	7954257
101	365552	7953842
121	365397	7954104
92	365220	7954237
117	365284	7953971
123	365597	7953885
114	365989	7953817
116	365623	7953957
124	365758	7953884
100	365599	7954136
106	365623	7954087
99	365946	7954024
122	365674	7953915
114	365914	7953918
122	365329	7954124
85	365117	7954364
106	366035	7953832
128	365414	7953937
126	365544	7954031
118	366169	7953664
123	365896	7953908
116	365947	7953873
94	365802	7953991
127	365749	7953847
102	365504	7954121
115	365295	7953927
120	366011	7953717
115	365829	7953905
116	365953	7953879
102	365517	7953836
120	366198	7953673
111	365436	7954070
84	365196	7954360
126	365462	7954000
122	365301	7954014
115	366119	7953724
134	365891	7953688
121	366101	7953624
119	365367	7954127
102	365643	7954101
132	365847	7953729
119	366072	7953683
124	365601	7953969
112	365512	7954056
105	365993	7953962
131	365841	7953838
123	365922	7953758
125	365745	7953866
101	365750	7953754
122	365527	7953867
120	365607	7954037
116	365364	7953903
96	365229	7954252
130	365379	7953996
125	365355	7954066
113	365985	7953791
99	365238	7954205
126	365936	7953695
96	365228	7954255
130	365383	7954007
125	365370	7954071
121	365647	7953915
115	365665	7953972
87	365193	7954332
121	366108	7953624
116	366324	7953705
122	366181	7953687
102	365718	7954061
116	365417	7954111
122	365638	7953899
125	365599	7954000
103	366029	7953534
92	365211	7954300
122	365672	7953878
127	365383	7954057
129	365405	7953954
106	366115	7953771
129	365573	7954018
122	365937	7953667
102	365715	7953776
121	365937	7953843
96	365533	7953856
88	365314	7953874
99	365642	7953814
106	365893	7953960
124	365436	7954045
111	366287	7953725
97	365739	7954068
131	365362	7953978
109	366056	7953565
95	365663	7953774
110	365801	7953916
100	365593	7954138
99	365915	7954020
109	365984	7953866
106	366409	7953711
92	365239	7954032
113	366398	7953701
111	365439	7954092
112	365271	7954057
95	365373	7953877
128	365431	7953987
122	365955	7953777
87	365112	7954318
99	365906	7954021
106	365557	7954117
114	365888	7953576
92	365758	7953993
105	366213	7953609
94	365803	7953985
98	365948	7953510
124	365793	7953874
109	365952	7953938
113	365339	7954155
124	365903	7953884
118	366013	7953581
100	365730	7954055
100	366103	7953560
91	365222	7954184
110	365262	7954100
100	365289	7953894
101	365250	7954107
129	365908	7953643
114	365971	7953816
126	365932	7953619
120	365596	7954037
123	365347	7954098
122	365974	7953704
91	365210	7954209
107	365583	7953834
103	366081	7953830
85	365083	7954360
103	366019	7953961
123	365862	7953883
124	365427	7954086
123	365880	7953890
108	365778	7953748
102	365224	7954134
110	365258	7954120
117	365812	7953719
132	365476	7953950
90	365425	7953856
95	365398	7953877
120	365932	7953907
103	366064	7953805
113	366048	7953570
111	366285	7953733
106	366169	7953576
90	365252	7953971
99	366060	7953550
91	365206	7954210
121	365287	7954108
107	366096	7953572
125	365589	7954017
100	365429	7953861
106	365525	7954073
92	365214	7954241
93	365194	7954292
95	365788	7954016
107	366084	7953584
112	366222	7953646
91	365832	7954037
97	365506	7954128
102	365726	7954064
113	366071	7953742
108	365278	7954187
102	365250	7954141
98	365958	7953509
120	365932	7953902
96	365468	7953849
96	365526	7953841
107	365510	7954065
107	365619	7954121
89	365159	7954297
132	365892	7953717
115	366122	7953732
124	366081	7953627
108	365261	7954188
127	365402	7954052
90	365430	7953844
134	365900	7953706
94	365220	7954261
104	366005	7953883
120	366014	7953710
130	365318	7954029
116	366345	7953697
120	366212	7953675
96	365738	7954103
127	365396	7954051
108	366051	7953776
105	365268	7953957
109	365683	7954057
108	366050	7953794
103	366093	7953836
99	365654	7953805
115	365642	7953966
92	365172	7954305
130	365325	7954035
126	365314	7953973
114	366358	7953712
123	365891	7953897
109	365406	7954134
120	366054	7953592
111	365367	7954162
98	365958	7953520
104	365752	7953925
115	366129	7953717
92	365191	7954249
116	365362	7953905
112	366297	7953724
126	365458	7953903
129	365887	7953754
116	365964	7953873
93	365850	7954016
94	365903	7953993
129	365423	7953955
122	365945	7953668
122	365959	7953586
93	365875	7954026
123	365915	7953702
120	365563	7954050
126	365308	7954053
107	366073	7953866
100	365735	7954014
